"","M01.1-V1-stool","M01.1-V2-stool","M01.1-V3-stool","M01.2-V1-stool","M01.2-V2-stool","M01.2-V3-stool","M01.3-V1-stool","M01.3-V2-stool","M01.3-V3-stool","M01.4-V1-stool","M01.4-V2-stool","M01.4-V3-stool","M01.5-V2-stool","M01.5-V3-stool","M02.1-V1-stool","M02.1-V2-stool","M02.1-V3-stool","M02.2-V1-stool","M02.2-V2-stool","M02.2-V3-stool","M02.3-V1-stool","M02.3-V2-stool","M02.3-V3-stool","M02.4-V1-stool","M02.4-V2-stool","M02.4-V3-stool","M02.5-V1-stool","M02.5-V2-stool","M03.1-V2-stool","M03.1-V3-stool","M03.3-V1-stool","M03.3-V2-stool","M03.3-V3-stool","M03.4-V1-stool","M03.4-V2-stool","M03.4-V3-stool","M03.5-V1-stool","M03.5-V2-stool","M04.1-V1-stool","M04.1-V3-stool","M04.2-V1-stool","M04.2-V2-stool","M04.2-V3-stool","M04.3-V1-stool","M04.3-V3-stool","M04.4-V1-stool","M04.4-V3-stool","M04.5-V1-stool","M04.5-V2-stool","M04.5-V3-stool","M04.6-V1-stool","M04.6-V2-stool","M04.6-V3-stool","PRJNA231909.3105829","PRJNA231909.3108874","PRJNA231909.3108875","PRJNA231909.3113669","PRJNA231909.3114784","PRJNA231909.3111969","PRJNA231909.3111970","PRJNA231909.3112924","PRJNA231909.3112925","PRJNA231909.3113339","PRJNA231909.3113393","PRJNA231909.3115615","PRJNA231909.3107345","PRJNA231909.3112358","PRJNA231909.3112359","PRJNA231909.3112360","PRJNA231909.3113831","PRJNA231909.3113834","PRJNA231909.3115067","PRJNA231909.3115068","PRJNA231909.3115070","PRJNA231909.3108330","PRJNA231909.3108332","PRJNA231909.3114542","PRJNA231909.3114545","PRJNA231909.3101436","PRJNA231909.3101439","PRJNA231909.3107649","PRJNA231909.3107651","PRJNA231909.3113065","PRJNA231909.3113068","PRJNA231909.3113996","PRJNA231909.3101335","PRJNA231909.3101336","PRJNA231909.3101338","PRJNA231909.3107526","PRJNA231909.3107527","PRJNA231909.3105875","PRJNA231909.3107978","PRJNA231909.3109940","PRJNA231909.3109945","PRJNA231909.3109952","PRJNA231909.3114865","PRJNA231909.3103734","PRJNA231909.3103736","PRJNA231909.3116468","PRJNA231909.3116471","PRJNA231909.3117624","PRJNA231909.3117627","PRJNA231909.3116456","PRJNA231909.3117245","PRJNA231909.3117247","PRJNA231909.3117249","PRJNA231909.3119726","PRJNA231909.3119727","PRJNA231909.3119729","PRJNA231909.3101140","PRJNA231909.3106384","PRJNA231909.3113111","PRJNA231909.3113114","PRJNA231909.3113118","PRJNA231909.3113627","PRJNA231909.3102732","PRJNA231909.3113933","PRJNA231909.3113936","PRJNA231909.3114810","PRJNA231909.3107373","PRJNA231909.3107376","PRJNA231909.3108601","PRJNA231909.3112363","PRJNA231909.3112365","PRJNA231909.3112367","PRJNA231909.3113765","PRJNA231909.3113767","PRJNA231909.3115315","PRJNA231909.3110086","PRJNA231909.3110090","PRJNA231909.3112419","PRJNA231909.3113044","PRJNA231909.3114201","PRJNA231909.3107859","PRJNA231909.3107861","PRJNA231909.3107883","PRJNA231909.3108096","PRJNA231909.3108098","PRJNA231909.3108100","PRJNA231909.3108103","PRJNA231909.3108105","PRJNA231909.3108107","PRJNA231909.3108363","PRJNA231909.3104913","PRJNA231909.3105378","PRJNA231909.3105379","PRJNA231909.3109753","PRJNA231909.3109755","PRJNA231909.3117378","PRJNA231909.3117380","PRJNA231909.3117383","PRJNA231909.3108485","PRJNA231909.3108488","PRJNA231909.3108490","PRJNA231909.3109997","PRJNA231909.3110006","PRJNA231909.3112121","PRJNA231909.3112122","PRJNA231909.3113663","PRJNA231909.3108437","PRJNA231909.3108440","PRJNA231909.3113604","PRJNA231909.3114755","PRJNA231909.3115643","PRJNA231909.3115644","PRJNA231909.3115646","PRJNA231909.3102986","PRJNA231909.3107336","PRJNA231909.3115087","PRJNA231909.3110226","PRJNA231909.3112348","PRJNA231909.3113035","PRJNA231909.3114185","MH0271","MH0290","MH0336","MH0339","MH0340","MH0346","MH0355","MH0362","MH0364","MH0365","MH0368","MH0369","MH0371","MH0373","MH0374","MH0375","MH0376","MH0377","MH0378","MH0381","MH0384","MH0385","MH0386","MH0387","MH0388","MH0389","MH0390","MH0391","MH0393","MH0395","MH0396","MH0397","MH0399","MH0402","NLF002-IE","NLF009-IE","NLM009-IE","NLM025-IE","NOF002-IE","NOF007-IE","NOF013-IE"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans",0.18051,0.38607,0.35373,6.96044,3.27562,3.91319,0.66915,0.45473,0.26251,1.35117,0.08064,0.9366,1.12017,2.83143,0.59832,1.03155,2.05876,0.02809,0.40753,0.28573,1.08367,1.14349,0.95937,0.2832,0.22762,0.30361,0,0,1.39128,0.45064,0.3264,1.79225,0.71131,0.79482,0.14715,0.32666,0.83031,0.4892,0.03351,0.14851,0.0043,0.02858,4.38606,0.32395,3.46642,0.4862,3.01999,1.21786,5.13428,3.17645,0.71666,0.79021,0.11216,0,0,0,0.16525,3.69891,0,0,0,0,0,0,0,0.00108,1.11721,2.02446,3.17982,0,0,0,0,0,0.29064,5.98696,0,0,0,0,0,0,0,0,0,0,0.1813,0.95884,0.43253,0.0923,2.18113,0,0.58597,0.12168,0.04918,0,0,0,0,0,0.07949,1.50984,0,0.18092,0.6458,8.29585,2.66879,0.20938,4.90787,0,0,0,0,0,0,0,0.18859,0.24064,0.05437,0,0,0,2.85931,0,0,10.12091,3.74071,0,0,1.09994,0.06492,1.51536,0,0,0,1.66416,2.80704,1.87672,0,0.59473,0.16116,0.26335,0.13003,0,0,0,0,0.05372,0.12904,5.43003,0.9237,0,4.47543,0,0,1.98476,1.76203,1.645,0.02336,0.02719,0.08481,1.62492,8.65109,1.32909,1.11895,1.35364,0,0,1.20325,0.00355,0,0.06567,0,2.94872,0.65469,0.00731,0.00049,0.00959,3.61544,0.26971,0,0.0363,0.87387,0.02644,0.53993,1.85185,0.30957,1.61612,0,0.79241,0.01194,2.99648,0.00774,1.21645,0.96379,3.42404,0.26668,0.95944,0,0.03218,5.85142,0.00774,0.85508,0.18865,0.17288,0.36242,0.10739,3.56369,2.16495,2.50922,1.95639,0.00864,7.03215,0.72886
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus",0.16952,0.27115,0.24787,0.63182,0.04246,0.06874,0,0.00959,0.15867,0.00396,0,0.00271,0.16904,0.22979,0.05128,0.03181,0.00397,0.41867,0.56844,0.28944,0,0.00873,0,0.01203,0.01574,0.1338,0.04405,0.15934,1.02238,2.66578,0.04847,0.10029,0.04338,0,0,2.00549,0.24698,0.42769,0,0,0.11776,0.04131,0.00171,0,0,1.50018,0,0,0.49393,0.0111,0,0,0,0,0,0,0,0,0,0,0.02837,0.57171,0.01601,0.02586,0,0.00117,0.40227,0,0,0.27354,0,0.01558,0,0.467,0,0.05912,0,0,0,0.04953,0.13174,0.02355,0,0.12325,0,0,0,0,0.58743,0.37184,0,0,0,0,0.08695,0,0,0,0,0.49167,1.057,0.86896,0,1.74433,0.23536,0.2356,0,0,0.46497,0.03083,0,0,0,0,0,0,0,0,0,0,0,0.53246,0.58999,0.07458,0.13654,0,0.0052,1.13067,1.40413,0.38998,0,0.06888,0,0,0,0.0473,0.42261,0,0.42077,6.00071,0,0,0,0,0,0,0,0.3702,0.16568,0,0,0.01647,0,0,0.01609,0,0.04342,0,0,0.52707,0,0,0.84322,0.06323,0.54422,0.77202,0.00347,0,0.1287,0,0.25651,0,0,0,0,0.0074,0,0,0.00358,0,0.03779,0,0.04754,0,0.00501,0,0.00552,0,0,0,0.00648,0,0.29294,0,0,0,0.00051,0,0.00226,0.08626,0,0,0,0.00285,0.01455,0,0.00436,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis",0.16779,1.85613,0.03142,0.04042,0.04936,0.03851,0.01699,0.06909,0.0222,0.30326,1.00001,0.21074,0.62634,0.432,0.15176,0.06547,0.14208,0.19957,1.24673,0.10614,0.36829,0.49779,0.49343,0.39646,0.76856,0.50377,0.5892,0.55029,0.32475,0.2094,0.1385,0.15484,0.1016,0.44464,0.59576,0.27762,0.88055,0.25711,0,0.00208,0.17727,0.02297,0.00525,0.02859,0,0.04061,0,0,0.03643,0,0.19994,0.017,0.00875,0,0,0,0,0,0,0,0.01977,0.08,0.00044,0,0.05017,0,0,0,0.02325,0,0,0,0,0,0.13485,0.01059,0,0,0,0,0,0,0,0,0,0,0.38123,0.42298,0.20442,0.267,0.08633,9.12064,0.06968,0.00306,0.03508,0.07557,0.49917,0,0,0,0,0.55715,0,0,0,0.00134,0.6841,0,0.51756,0,0,0,0,0,0,0,0,1.48666,0.00973,0,0.86172,0.72628,0.16196,0,0,0.88956,0.18426,0,0.0039,0.03724,0.0833,0.27978,0,0,0,0,0.03113,0.49059,3.28092,0,0,1.22662,0.15141,0,0,0,0,0,0.00683,0.87951,2.00743,0,0,0,0,0,0,0,0,0,0,0,0,0.65361,0.18706,0.07964,0,12.21584,0.39541,0.01665,0,0,0,0.67188,0.13158,0.02331,0.29531,0.75859,1.18412,0.08259,0.24425,1.22538,0.25802,0.6089,0.17351,3.90613,0,0.08142,0,0.85361,3.79482,0.14699,0.28744,0.0495,0.52597,1.97914,0.19193,0.10524,0.40171,0.43935,1.82554,0,0.41288,1.75081,0.20215,0.03701,0.05368,3.74576,0.23576,0,0.51722,0.05991,0,0.09442
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides",0.13132,0.04762,0.06826,0.0591,0.02863,0.07148,0,0,0,0.104,0.0026,0.00128,0,0.01752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23186,0.06744,0.20932,0.0016,0.05418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958,0,0,0,0.01326,0,0.00175,0,0.00128,0,0,0,0,0,0,0.45675,0,0,0,0,0,0,0,0.09322,0,0.22669,0,0.00296,0,0.02197,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii",0.12539,0.28774,0.65201,1.2861,4.01978,2.45353,0,0,0,0.0857,0.2023,0.02085,0.06005,0.01311,0.62066,1.3765,0.73131,1.95611,0.72374,1.40322,8.08804,0.37813,3.82734,1.81474,2.13445,4.11335,0,0,4.65887,2.75149,0,0,0,1.00494,0.2342,0.98315,0.00192,0.1588,0,0,0,0,0,0.00475,0.00397,0,0.0078,0.16069,0,0.01026,0,0,0,0,0,1.22095,0,0,0,0,0,0,0,0,0.54779,0,0,0,0,0,0,0,0,0,0,0.02063,0,0,0,0,0,0,0.43263,0,0,0.01774,0.80192,0.41794,10.26812,7.23358,0.90894,0,0,0,0,0,0.25412,0.08985,0,0,0,1.3505,0,0,0,0,0,0,0,0,0,0.10456,0.01861,0.04354,0.12153,0,0,0,0,0,0,0,9.55116,2.73668,0,0,0,0,6.21059,2.12306,0,3.93978,0,0,0,0,0,0,0,0,0.15203,0.20582,0.74545,0,0,0,0,0,0,0.01094,0,1.56894,0.20995,0.02283,0.22963,0.12026,0.67114,0.55312,0,2.07392,2.19277,0,1.47408,2.69432,3.5015,5.11476,0,0,0.00272,4.12782,0,0,0,0.14806,0.77183,0.19584,0.00081,1.44093,1.79462,0.01814,0.20011,1.99616,0.02873,0.46836,0.25559,0.17002,5.66464,0.00465,0.04893,0.94425,0.34618,0.09062,1.52516,0.36769,0.01267,0.62504,0.51483,0.83533,0.75859,0,2.17272,0.2675,0.04575,0.28917,0.23639,1.05236,0.00289,0,0.63816,0,0,0,0.55521,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans",0.08567,0,0,0.23261,0.62531,0.52954,0.01637,0.55132,0.08942,0.11986,0.19087,1.20438,1.39525,0.38478,3.53695,0.76203,6.55365,1.00231,0.02868,0.42475,2.32435,1.43653,0.49121,1.77528,2.35669,1.73598,0,0,0.08895,0.23838,2.4698,1.08265,0.96129,7.47669,0.48137,1.71021,0.11551,1.00581,0,0,0,0,0,0,0,0.06038,0,0,0,0,0,0.27948,0.12697,0,0,0,0,0,0,0,0.7093,0.43091,0.14052,0,1.12882,0,0,0,0,0,0,0,0,0,1.93275,0.52452,0,0,0,0,0,0,0,0,0,0,0,0,2.5554,3.78292,0.85644,0,0,1.19808,3.09788,1.52539,0,0,0,0,0.48478,11.90405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58696,0.60998,0,0,0,0,0.71386,0,0,0,0,0.13738,0,1.71834,0.87305,0.00469,0,0,0,0,0.07978,0.33391,0,0,0,0.14737,0.30799,0,0,0,0,0,0,0,0.00637,1.09792,0.51172,0.0097,0,0.14131,0.71971,0.46707,0,0,0.55587,0,0,0,0,0,0,0,0.34298,0.31419,0,0,0,1.20948,0.12213,0.08489,0,0,0,0,0.24761,0.54674,0.54475,1.83617,0.07191,0.59405,0,0.14,0,0.80015,0.40244,0.19591,4.91706,0.06509,0,0.33386,0.21588,0.87352,0,0.04897,0,0,0.30096,1.75416,0.21117,0.00682,0.07611,0.34296,0,0,0.71147,0.30936,0.24896,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens",0.06652,0.06869,0.12073,0.10214,0.03731,0.05291,0.10635,0.06536,0.13932,0.06313,0.46542,0.02597,0.1457,0.06726,0.1289,0.07367,0.09497,0.19822,0.07344,0.03921,0.01863,0.05961,0.20627,0.38565,0.3294,0.4687,0.13821,0.21398,0.20232,0.04673,0.09343,0.13122,0.17544,0.09991,0.31216,0.25497,0.14684,0.08212,0.02974,0.19214,0.13093,0.00449,0.07871,0.07009,0.07389,0.10027,0.05326,0.01643,0.26541,0.04217,0.06437,0.02088,0.10047,0,0,0,0,0,0.19499,1.08542,0.22141,0.35584,0.19283,0,0.26332,0,0,0,0,0,0,0,0,0,0,0.71575,0,0,0,0,0,0,0,0,0,0,0,0,0.08306,0.0198,0.06165,0,0.10123,0.05986,0.41841,0.04331,0,0,0,0,0,0.16896,0,0,0.75661,0.38733,0.49008,0.50686,0.61007,0,0,0,0.01591,0,0,0,0,0,0.00829,0,0,0.20425,0,0,0,0,0,0.51779,0,0.08419,0,0,0,0.02262,0.09401,0.06821,0.03373,0.15079,0.33866,0.5081,0.24561,0.40014,0.1853,0,0,0,0,0,0.41116,0.21289,0.41826,0.00044,0.10102,0.01002,0,0.10088,0.55732,0.1144,0,0,0.23272,0,0,0.12398,0.2972,0.18903,0,0,0.60623,0,0,0,0,0.22966,0.17509,0,0.00301,0.0468,0.30795,0.15204,0.32847,0.07777,0.06581,0.07329,0.19392,0.21555,0.01474,0.23232,0,0.11387,0.08786,0.04942,0.26178,0.23786,0.00436,0.07552,0.12948,0.05638,0.2086,0.34225,0.04966,0.18457,0.15272,0.11336,0.10304,0.08254,0.00926,2.91474,0.20574,0.08169,0.12467,0.01486,0.26381,0.22507
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus",0.05899,0.2379,1.19586,0,0,0,0,0.79288,0,2.55854,2.80132,0.18093,0,0,0,0,0,0,0,0,1.74316,0.91704,0.6335,2.7794,0.91002,0.30589,0,0,0,0,0,0,0,0,0,0,0,0,0.05232,0.94029,0,0,0.35739,0.22144,0.07073,1.15239,0.05445,0.00265,0,0.07892,0.15368,1.04962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62324,0.79123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79233,0.10125,0,1.83535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79141,0,0,0,0,0,0,0,0,0,0.15445,0.4437,0,0,0,0,0,0,4.16894,0,0,0,0,0,0.17455,0.1685,0.00576,0.83849,0,0.86079,1.03354,1.21359,0,7.57231,0.00028,0.00015,0,0.12333,0,0,1.067,0,0,1.33388,0.01402,4.70228,0,0,0,0,0.00295,0,0,4.18684,0,0.31958,0.14598,0,0.25043,0,0.02535,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum",0.05528,0.07885,0.0277,0.21785,3.43953,0.3019,7.57611,0.5401,0.02061,0.54817,2.05357,1.07333,0.95129,0.29881,0.15765,0,0,0.43341,1.8601,2.42032,0.60528,0.11309,0.12265,0.01839,0.04586,0.07436,10.58347,21.30963,2.61015,10.94213,0.00813,0.00077,0.00349,0.38871,0.00632,0.01006,0.17458,0.0838,0,0,0,0.06302,0.00663,0.04376,0.05038,0.06811,0.07609,0,0.09748,0.08053,0,0.10042,3.67444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10881,0,0,0,0,0,1.54997,0,0,0,0,0,0.54602,0.17197,0.05345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35877,1.98635,0.58728,0,0,0,0.11978,0,0,0.10564,4.02602,0,0.77524,0.00248,0.03893,0.26751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15616,0.01259,1.2078,13.49471,0,1.64423,2.57241,0.43167,0.00295,0.02386,0.80161,0.38409,3.53324,5.50058,0.14175,0.05384,0.12992,0.84703,0.28113,4.51702,0.01842,2.32882,0,0.05173,16.54343,0.282,0.13632,0.1013,0,0.49582,0.21813,5.83426,0.04581,0,0.17359,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis",0.05333,0.05017,0.04294,0.40118,0.34248,0.19407,0.09799,0.0836,0.14625,0.04581,0.04886,0.01371,0.04727,0.02605,0.1986,0.52573,0.3908,0.17102,0.9919,0.70419,1.06714,0.62484,1.15784,1.10211,1.04314,1.18124,0,0,1.73176,1.90649,1.29883,0.99272,0.81216,0.50916,0.26084,0.36353,0,0,0.87977,0.02067,0,0.00574,0,0,0,3.15054,0,0.29881,1.37428,0,0.00102,0.00104,0.17584,0.06656,0,0.1122,0,0.03233,0,0,0.22182,1.49608,0.07227,0,0.11282,0,3.36866,1.45336,1.1289,0,0,0,0,0.66378,0.09046,0,0,0.20141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60545,0.12621,0.15539,0,0,0.13535,0.12607,0.09801,1.00685,0.87414,0,0,0.06649,0,0.05561,0.01452,0.04251,0,0,0,0,0,0,0,0,1.31019,1.07748,0,0,0,0.17219,0.22691,0,0,0.11561,0,0,0.02469,0,0,0,0,0.78949,0.33857,0.58134,0.30532,0.04812,0,0.65926,0.90861,0.46193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982,0.01395,1.37841,0,1.63475,1.35845,0.00449,0,1.7629,0.27607,1.54104,0,0,0,0,0.04688,0.04101,0,0.08956,0,0.05209,0.06371,0.07895,0.01055,0.41628,0.02463,0.01995,0.0281,0,0.02003,0.10299,0,0.32046,0.17616,0,0.11522,0.07859,0.01089,0.05645,1.56257,0.02774,0.11106,0,0,0.0072,2.01286,0.09719,1.38593,0,0.35254,0.19959,0.02625,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus",0.0502,0,0,0,0,0,0,0,0,0,0.01696,0.00766,0.00091,0.0194,0.05514,0.214,0.20884,0,0,0,0,0,0,0.20689,0.18187,0.31378,0,0,0,0,0.29475,0.87938,0.76575,0,0,0,0,0,0,0,0,0,0,0.00078,0,0,0,0,0,0,0,0,0,0.16671,2.24368,2.67923,1.18074,0.16077,9.0577,5.41129,6.56453,6.36131,5.19979,2.48426,10.48537,0,0,0,0,0,0,0.77157,16.94906,2.91725,0,0,0,0,0,0,0,0,5.77386,0,0,0,0,0,2.4098,1.77328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59517,0.51586,0.84494,1.8825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64755,0,0.09158,0.45232,0,4.37133,15.58393,2.33463,2.76257,0.00103,0.01835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72369,0,0,0.85087,2.28179,0,0.19409,1.27015,0,0,0,0.58515,4.1426,0.14803,0,3.86532,2.2926,5.61157,0.78508,3.14397,0.02392,0.24137,0,0,0,0.36657,0.02891,1.49365,0,0.0077,0.57535,0,3.19958,0,8.58006,0.44819,0,0.00079,0,0.01976,0.00084
"k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis",0.04584,0.10953,0.07234,0,0,0,0,0,0,0.12741,0.06145,0,0,0,0,0,0,0,0,0,0.01741,0.02962,0.02791,0.00243,0.20219,0.02385,0,0,0,0,0,0,0,0.0232,0.02317,0.02323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01298,0.21461,0,0.06432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765,0.14395,0,0,0.03375,0.01851,0.06319,0,0,0,0,0.04275,0.05416,0,0,0.02295,0,0,0.02333,0,0.04897,0,0.01145,0,0.012,0,0,0,0,0,0.02999,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus",0.04205,0.23852,0.05374,0,0,0,0,0,0,0,0,0,0.01703,0.05993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88584,0.82808,0,5.01219,0,0,0,0,4.6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40926,0,0,0.1713,0,0,0.00622,0,0,0,0.27572,0,0,0,0,0,0,0,0,1.33721,0,0.71166,0.17559,0,0.26843,0,2.06704,0,0,0.02119,0,1.84325,0,0,0.09184,0,0,0.81452
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238",0.03435,0.03474,0.20564,0,0,0,0,0,0,0.04754,0.26725,0,0,0,0,0,0,0,0,0,0,0,0,0.11913,0.0819,0.24448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10591,0.74493,1.4414,0.74186,0.02227,0.63047,0.05483,0.40572,0,0,0.0415,0.3779,0,0.20941,0.06533,0.14238,0,0,0.17726,0.01285,0.08312,0,0,0,0.09437,1.01821,0,0,0,0.06407,0.16731,0.93484,3.89017,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_182",0.02775,0.16994,0.08731,0,0,0,0.02367,0.03994,0,0,0,0,0.02361,0.07202,0,0.00346,0.11157,0,0,0,0,0,0,0,0.00042,0.00746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77309,0.39772,0,0,0,0.01959,0,0,0,0,0,0,0,0,0.47714,0,0.37109,0,0,0,0.0809,0.12191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86347,0,0,0,0.89965,0.64676,0,0,1.26757,0,0,0,0,0,6.60374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02485,1.2441,0,0,0,0.11654,0,0.01342,0.18714,0,0.02767,0.00908,0,0.0162,0.09531,0,0,0,0,0.03069,0,0.2495,0.31668,0,1.43856,0,0.10019,0.18058,0,0,0,0,0.40917,0,0,0,1.40407,0,0.57141,0,0,0,0,0,0,0
